rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30
practice,23.9074900220764,-0.588075691351792,9.0568184102085,-0.479743303358447,-1.0305513734411,9.36127774160039,-8.17147251102937,-153.624346111326,0.638877916013448,14.0420286241819,15.9782717550993,-7.93888928438378,-11.8453735475038,-160.390789670018,-8.06694421097153,2.20456082863568,-2.43973489548312,16.9680888372311,-0.22884839397171,21.1829635680839,0.168057500370173,0.719442046452443,1.73883344849016,-12.3303469574284,NA,-17.9668332026601,8.42062387401943,-5.47276838993066,10.069961628629,16.8582962357493
practice,-2.75534564319927,-6.82656642047454,0.261674849868482,10.1240801679624,7.97237176978373,-12.5287145312688,6.58768964397837,-2.68327456920627,1.00864438002441,-7.49748906525058,-3.55784815999972,9.48762964207245,9.06957872957953,132.400091503268,2.0867786261351,0.242000720655595,12.0208721016705,-2.02784371877971,2.92565160378521,3.68755396627081,15.8866364884987,33.0938013789937,-3.2067615040733,-7.55610454026252,-1.37997586923051,-0.730058485510725,-3.71228557616052,-0.492565205115809,-7.34362198655026,2.60976046107058
practice,117.459159718552,18.1421428602551,6.17990426068596,11.2490057744274,27.7348810159953,11.6938038388949,2.63823334638392,11.7688619453486,-2.65975211888493,-3.32965011761176,16.3026168965453,9.11390416977997,-7.66863427815707,-16.2122793817415,-8.96137147913225,-8.15038303518906,16.0364949711886,8.54526998187846,15.1523785811298,34.6823304980623,5.48446301065882,14.4506949174134,-15.0942693904808,-5.05279334899821,-15.9123389448577,10.2635557342814,12.1422160823143,4.55198646588933,-20.4775161310154,6.52223556037841
practice,-129.245395169925,0.157949994944499,6.88073632082539,1.00653329498559,-0.334862768893286,-24.204127139609,3.20940075588125,1.28013895228504,-5.20312233447981,10.6689795571814,9.25689401987636,-7.00126755749534,0.682842061559639,5.94592774431969,9.94531592697598,-0.39680881636929,9.25689401987636,20.1960628558364,-3.02195955913276,1.15160139290402,-3.1921751790489,25.1989823991485,0.487361228048247,2.3646817295871,1.7932764576789,-6.28213312709888,-4.44605230591219,-2.53358510566901,12.4960961584655,2.88948490144122
practice,12.2608924998962,17.3634381033029,10.257826342193,15.2770404516194,13.6347611581283,1.5739304126357,0.967912593274416,3.10196626522079,0.950624814142333,-7.97911384742892,1.50456059317154,3.92774834283525,12.0544675647839,-5.33298043871815,2.37313264678681,-1.04883548786999,14.3523695526901,-1.1339176890617,-22.510827754134,-4.11856499444331,4.56457279641651,-3.46211726385911,-1.02902076827057,-11.9183232003902,-18.6502281107888,6.94360429380663,4.84034467551052,4.91483163982621,2.58316320018493,-4.08651905129689
practice,-171.84941989136,26.7511008741296,-4.79276197036095,-4.0042715618786,2.66884465462389,-0.90694405981843,20.2608661821198,-11.8124944506739,0.682727490394135,12.3199392861152,-7.56630020859533,8.87758797616529,14.3520083929112,3.01976142042761,-10.8320413547467,-0.78531102313341,9.56891137615127,6.30941788022942,14.0176455030065,8.66555341667863,-5.49482844594769,-10.1592620985994,13.8343160807922,5.21796539484597,4.87153525130685,6.73254168026049,1.67528320619519,-4.53619749060273,-15.1788472386745,5.04415043391538
baseline,-15.0082751358737,0.11210676520526,-0.358133073668159,-6.15464585132359,165.715657769611,-2.46613588517226,-1.45677977980292,-3.31603432432076,-10.1454557928948,26.0467448386747,8.65603590609358,3.2441093082821,2.7799886786282,14.0854280603467,-5.01993922584774,8.08777639526511,13.2354793354816,-0.601311719554231,-11.7305548512703,9.31670624305244,12.7137903470116,23.7173259593719,-10.7057259675296,7.05198163349986,157.294802633598,5.01318126357376,6.44579884045401,-10.6029926314764,0.509728874286673,1.33974122356925
baseline,-0.812239696292871,7.96922491267354,5.32158461990459,2.69168325197515,5.10563777246297,-0.840000902110487,8.42944416427577,2.92565160378521,-2.1606960178848,-4.04600016350281,-3.06298025210175,8.61584444955879,-12.3681219894779,1.28013895228504,11.4539558084541,1.47104074290255,10.3128378798916,10.3407265298727,14.2276797854952,-1.62493024085166,-1.29633914984369,-1.14592238683029,0.321044810134829,-3.64565930314209,-18.3432163266532,5.6710931425653,22.9987324425047,-18.5609363479063,-8.92536755329383,-2.89555885372863
baseline,-53.1963113439361,22.095361045302,0.341170063771422,6.04614974667337,0.195347919583023,4.44605230591218,6.28213312709889,6.22978802961499,6.73306215374982,23.3863023822695,-11.6943117235158,-3.22832068198667,-15.3315956216827,9.01353903616733,-7.05987563517688,1.71265143939213,3.54988114517095,5.30180782222087,21.2972084603897,-33.6218461597586,-2.11018756238336,8.20553771144445,-7.4258354988745,4.52163968559034,12.3245413533856,6.84925655711835,9.29697402535525,11.2513832417236,-3.48063706355357,-7.05987563517688
baseline,8.76408061333281,3.50730557303226,-11.1664213837579,-2.5843535276198,-1.15160139290401,-6.21813421415119,9.87495711863411,-10.9739866596728,5.81771956613864,-6.1612808166325,13.640934401376,6.50939719952712,-13.3906640517526,-2.9536132454367,13.2715734401898,2.38646583948183,7.63023594006306,5.40409821777312,0.220606526405505,-53.899930554863,-0.759128965217455,1.89501318361683,-8.16913217067554,-7.25816537955592,-9.73105565369444,-12.8748767954054,3.41669778050608,5.63448836643901,18.01030296827,23.0842664171755
baseline,0.989382961947128,17.7731088813694,-2.63898371399877,12.3619105594711,0.894181296561938,3.46838790632625,4.92447721051938,3.56480098547511,3.69260561326471,2.16464588108527,22.2836811084096,3.81076248712749,11.2487167485772,29.5348859565929,-5.82915507120329,10.2923616447352,16.898734392865,-3.20915903464595,-7.98141885896996,-51.5709992592733,6.24889239926181,13.8373892196027,-10.8384061358671,18.8053400168453,-12.4024033473092,9.11631644296038,-0.225789058167618,0.354747634446371,-18.2160916273045,4.65982268850996
baseline,9.60401553929425,11.0044874689479,-4.34621283967959,2.53764722220654,6.55045608596282,-4.18279707161445,1.94477559809934,-14.0362158924206,-4.51496749851944,23.2193661456299,-12.1463624981966,3.02354918894205,-7.28225239774044,-0.481424280304387,2.11748004624693,0.164280228453305,-0.126560861075596,1.30765030308312,0.581767955463288,-4.39727118791247,12.2108051980184,13.4244900887926,0.504295558069015,6.72571805882299,8.20553771144445,-2.11228561034318,-7.33288757218542,1.05304936065622,3.84028042165971,5.62639106643047
baseline,7.97525150367294,-0.881675324903707,-3.75653374310567,6.01288048851994,-3.34149607988343,17.7565516128175,-2.59169324606644,11.5348028026666,2.13503084443625,22.4612900744872,7.97325549229346,6.1443826464462,-9.41491417196717,-11.3617573797083,-4.81613270070665,6.23409576388789,4.11856499444331,5.0170493871849,1.34923392742454,-13.962622784531,-1.12021085659192,-8.6153866047582,-1.15160139290401,-7.1638145499222,9.36435937704392,10.4358726452013,12.8289831219132,-4.01304923942392,-5.04104304716489,-4.92640342440215
baseline,1.79831301716863,-6.56520835362249,15.4538343634734,14.0898331623619,-8.50066538050952,15.7126791806379,8.82302492882809,7.37888644926892,13.1689693956753,2.21394117740311,-1.63760514701325,6.37311776862321,6.1443826464462,3.13435328994136,9.8067106294902,2.06553183832322,-4.1798943083489,-16.4052523623043,15.1049689782763,1.50185748093558,9.1658406227416,7.37484328102357,1.25877381145369,-5.63165821364619,-2.04574984300988,-4.68816782673612,-0.168530952978207,-6.23058694903241,16.2803789024099,3.58915203005969
baseline,6.66783670955207,0.00792997476012709,-15.3026279869509,4.09840465130755,-29.8772172711664,4.16377388864882,10.1089148266871,6.62583901562061,-15.9050013787174,-0.893094133923222,-7.76472744291732,2.533585105669,-7.97668752342641,13.2172222741782,-4.94599489819687,1.59124974474357,5.96853909200047,14.5495806666732,20.2533521870869,-37.2190598776008,0.33486276889328,7.50269675996679,0.776356620872398,15.1138197039778,0.872802080203128,12.8008845112309,4.88213724755049,6.3060547686788,-3.84028042165972,-1.09037170996187
baseline,0.790273741876316,-4.63987834471198,-4.02400883630428,9.164351607366,-4.22514599407883,-4.82816505042587,17.5879892782765,-2.4490413325313,1.29078214038685,14.5956852303199,0.123886358201849,4.42657922208378,3.39517343130996,-0.181062529996466,6.47902946878893,10.6458231191321,16.3537702989453,4.30475138319145,1.78486487349517,-17.2306895446056,-11.1146776694112,13.8835633176712,-4.5512821642125,0.13085829107885,-0.16428022845331,-6.81006723436634,-0.848026653397742,26.9883499733466,-2.54240783680639,-6.64541640760783
baseline,15.1020519639996,6.45932200258367,-15.003074836336,11.4988823444276,11.6741603383343,0.635385268534891,-9.01448412961635,-5.90053330455279,7.35010253499112,-0.39680881636929,2.10490356750886,1.36858793574657,-5.59487478910437,-2.91357547647466,-5.66913797062498,9.98500967046171,-1.0902973474913,2.88400787531809,7.06942127432954,5.38740041398495,11.2250274288432,-13.6161512001901,9.79591541210612,-4.66052333295074,-1.77887866073494,6.19726690399809,-0.641478674568735,-0.950624814142339,1.82982957344097,-0.470696896572929
baseline,0.0686150519691998,4.42970879892775,1.96357773466255,4.72675099767156,-79.9427810535903,11.6190782987484,12.4635169442803,6.10253281371638,-4.95236959791599,15.0218511158781,5.97476477328233,7.60293859122937,1.73234849872436,4.98124789450571,29.1922572592844,-8.68293288578156,2.00892184713641,2.95873781039604,-3.13435328994135,-42.2267966010672,11.7903747615694,5.44636947198365,-10.0110650185486,4.92447721051938,10.6195458093623,-4.09628307998187,-1.39304756562955,5.55431424962505,15.6946410480976,-3.57228537141365
baseline,0.281688069566209,-0.642909656353027,-3.25571339242573,8.42523663749264,117.043503201377,10.2781626181637,-5.75361283822565,9.36644754952252,11.6190782987484,15.8763476166719,8.80484680806232,5.43364188366017,10.7179298749178,20.5663692424437,3.79450444412652,7.10287129494739,15.3536382896265,7.3188367727087,14.384577072016,7.65643727737385,-4.0313929874838,15.9637841075794,2.23957374147625,-6.47902946878894,-4.45402806689245,6.30277328181549,22.2652256075892,11.4617598028775,3.51755659320243,0.377192942425038
baseline,-8.1654516055996,3.68045252595173,6.21813421415119,2.88955762896335,-40.1338112309545,-4.60654056445054,-8.18148754310952,-2.92028794637577,8.98065940468314,0.609098535643453,8.86651380060433,4.82709214043936,-9.9078063072696,4.08394176715974,21.7192271291153,10.813378367712,15,-1.01185127777838,-3.02481204664535,9.05759301188677,-1.74241844160217,2.11228561034317,-0.812239696292871,8.34787650544558,5.70271051363093,7.00629445624999,7.15737893022181,23.3993746862767,10.5799896793515,2.54240783680639
baseline,-3.76566519041882,7.41381244150877,4.68233049806233,5.85666877470742,14.7012679635,-0.635672387395185,2.76357890037158,1.69321385168394,4.97470810038628,-2.94637755521173,22.400680680225,1.29944049552904,2.6764448527677,7.28747322610648,-10.9745740611574,-7.20852712327467,12.3704121111852,4.37724700604399,1.2236443596126,-5.88009971846561,-7.0441278490047,10.9728212579518,-3.55657681968427,6.56335511071309,14.6330097861416,-5.95008748090274,-4.37724700604398,10.0285585451838,-11.2490057744274,7.18749729475623
baseline,5.36932255757783,-5.28252907117658,-1.63760514701325,4.27875383318342,-5.15785153301668,-3.37937929090689,2.27900820739948,5.72517227160097,-3.3493629329969,-11.2513832417236,-2.93101769142707,11.5033089614266,-5.78891887464532,-0.278758436560163,12.8790064497995,0.309368268973362,-10.6876091970783,3.99910517977911,13.7463954181293,7.02049318815665,16.2933134566123,31.0772729620927,8.816449306387,-6.5343767193708,12.4251736083448,19.1215411857181,11.6735988384185,31.280138952285,-0.229908496381184,-3.84219553299986
baseline,-15.8041200064714,-6.79057020711334,16.807169654834,5.95760320145861,6.40146680583351,-4.59637619561208,-15.6756520018791,8.84080531744698,2.11627874290381,-30.227623120462,0.246622526938027,-3.68754162312115,10.7249805981702,15.0522101255633,2.21394117740311,5.32720247987813,12.3515992470396,10.4035037323316,18.3383082579109,-19.3097651762036,-15.2972591021874,-2.22585843884241,-4.59455064843888,-0.111109897841788,-7.90463895469801,-4.00272744511248,-0.81981074806764,-10.8483859857512,13.0064311947503,8.22383575514968
baseline,2.84343763782557,5.81715161326502,-14.8699171011412,8.62054737587282,-4.21305710186755,9.74664781291307,-0.795850079679041,-0.514843378423355,3.86705749655353,25.7299927948826,-0.939716653316837,13.1574536946731,-18.0933898089755,12.8986661345604,-12.8456068915005,2.01100218796227,10.0223292078212,2.45922521891315,4.91817808486598,6.65560710908566,3.47840644343138,1.61066044367687,-4.21304977458761,7.65909356691905,3.73549904956405,-0.896732229966123,13.3303438339233,24.0763450080914,21.1124353125201,-3.2278674845348
baseline,0.719442046452443,3.34170602904763,-0.55890180204671,13.2436081108925,-11.1925009207768,12.7711673260849,5.21339139913014,6.28435239585656,0.641645405116306,24.1478120130546,6.84916683159095,6.17889800306876,-7.83802152225293,8.85697211085765,17.5108095992345,-4.82816505042587,5.63165821364619,6.86087376649204,-5.47407185327473,2.97676948977054,21.7073537382951,8.87558364122642,-0.865373683858126,10.4116588059073,-8.26020354477915,11.2501701616665,15.0317892385773,9.35714348010079,-1.27028960101235,11.2522986192595
baseline,4.93529386650309,7.80005153857418,-16.3927078947828,7.38737322991297,-32.5391056318322,27.1105150985588,5.05279334899822,-11.0159410575669,5.1971894700878,5.0410430471649,1.94225083744288,-28.4420178777359,0.349195318896081,-7.39959326432462,-0.599318408741778,9.51045339386172,7.61291351319955,7.76516089113666,12.0868142958801,10.1454557928948,-0.87346244400097,7.21376004109299,-21.063041682493,1.23588096024682,0.601311719554224,-8.75487800692167,-5.99728882588041,27.384987950593,-7.48159093702054,-4.04596580335093
rotation,11.3962943775242,-0.741817799949616,-8.75487800692167,7.61594789683907,-0.677881861774601,-1.56116445696432,-1.63140999428363,4.06856195217362,-46.5316926758571,-3.47501844659514,15.4976243423397,10.6381178547031,9.77809989815467,12.73357352075,-11.551896753466,13.3124423735276,-1.47851713328486,5.13589678111486,2.12412333819891,2.03045673441397,1.94842751903457,2.88948490144122,-1.51324581643043,-8.17029562018377,7.07647993020685,-6.42504682518533,6.80270805316102,23.2413844175925,-9.29697402535524,5.08592852850548
rotation,11.5311563888149,2.17128985987646,-12.864258001943,-58.4228259407796,1.18920378264143,-2.30991558926692,-60.6990073637722,-3.48060401702272,-38.4463004759356,12.3500966664067,-12.3500966664067,-4.78118048630126,-7.21589229192284,-50.012025160616,10.1113806089445,-4.59637619561208,17.5869121129373,11.7688619453486,10.2053358786912,1.22005796861748,-80.8077376227106,45.7719851382863,-25.2450035008837,-2.02078871528987,-8.45813527729621,4.06553070368689,26.2815863466465,-17.1920306450375,-11.9264782444656,-77.7838439924872
rotation,14.9053405413952,-3.28527647473842,-39.9757000314374,-74.6457472005831,-48.020543916395,-36.8257245925646,-55.4178508069534,-4.25734223654326,27.3999789552975,-5.90053330455279,-8.76121934000866,-34.5060521137831,-15,-35.7866211545823,-3.35390065020817,-54.4446883149671,10.5998094512366,13.905852638572,18.2186140416673,-9.72305669589423,-40.069961628629,-143.117839814652,-44.72901616074,-10.7304809828446,-9.06434606942829,-46.3410515229399,-75.2212924564787,12.1077627015145,-53.3225090012745,34.9721359946455
rotation,4.26041391251443,-28.719861047715,-52.3577719111238,-38.2534845409429,15.8403920475863,-32.9977560848462,-19.0324582214835,-107.243565022026,-43.975994545411,20.2838173087527,-48.7529591337449,50.3100814789261,-3.46849825739416,51.6956971892662,-57.9811759658351,-48.6077619674835,-6.25326997461417,101.965319826509,-16.442884375018,-0.284798450637545,88.9381765348663,121.50624366133,-30.2851017118793,14.3095182055849,40.1594704759767,-15.7115950943126,111.11043446999,14.6740379641086,-44.6651580048781,-1.49493322831105
rotation,2.42392485667982,5.73993804457728,-59.4726268844918,-22.8652532314189,7.02104407314719,52.6138213430949,13.6323457360322,2.28560336507286,-42.653252159675,-38.7038423875148,98.0726926289096,-4.17300191884175,-3.24620354404488,52.8402631598788,-32.7474329374519,-55.7297724376768,-5.88218050795549,-136.922530433041,-14.755017098177,-14.4348555590258,27.1772942434234,-86.1725766900212,-36.3060547686788,1.78045733046677,-97.2379112392114,-22.8872082995897,-26.1406325051539,-5.92365499190863,82.9499089046125,27.560940851079
rotation,4.27000720511735,-58.4569590225627,-50.9214603786841,-39.0903596958443,-31.9369714358062,-40.2193499019738,-14.5078166456622,18.9639336602886,-53.2369991151435,-41.3416659130171,-37.5403255329594,-52.3855492378606,0.288738524037595,47.0766958293596,68.4567323357548,-32.7512490951088,-164.632350419289,55.9598157126975,15.978624444726,14.4733883871312,-64.1129571857839,6.94769449030207,-44.8635117312719,49.1646484487293,10.2433720586161,-53.448217356953,40.2634482997072,29.7579992793444,21.795275587573,-3.64081096635056
rotation,10.0994702971424,-50.3027422805639,34.5302701553643,-34.8109926152077,25.4363193994582,-24.2724906206346,-15.2518301793914,-7.2496088985544,-52.3111975308669,-35.0070145868835,30.2207366345506,-26.60482656869,-10.0859310984961,-23.4433340079255,-0.561299315895174,-48.0657820135924,4.9825114388068,-7.7463196172343,11.7529545139465,16.5192947998223,-31.0065332949856,-66.3198668005533,-10.4950498623637,17.2017048004747,-67.1643045318767,35.8252844143949,35.9740911813414,-49.7756889524898,-33.7100564199598,-39.2650042494177
rotation,-3.40030932708959,-130.324304653939,-56.5377173043383,-27.831948389705,-17.2968920414513,63.8301827781764,-51.5469555082836,-13.8140646722793,-74.1666391929446,-38.1697412191999,-83.1678177799408,-13.1516372229179,6.47902946878893,-24.4018650450838,-50.1477584056792,-47.768355355765,120.206084940764,16.3399662340636,-9.73267760155771,-1.57910420512938,78.1875055493261,-38.4172251333732,-59.3918440132596,-55.2814835290231,8.29547106141845,-36.7294597573134,-33.5959165560543,19.1780260142858,-9.88689155169253,49.2839274199609
rotation,2.76041499595098,-42.0557172324098,-65.2368039986725,-13.5927896432762,28.7487884286018,47.2629435332611,-38.2444159991504,6.81840268138287,-35.8838713115217,-10.2662997747616,-68.4024540194281,-4.27017061377689,34.5341217884332,32.7553456431993,3.86705749655353,-42.9674841573346,163.101604942564,23.9758571834285,19.9960606837898,77.3634381033029,-68.5020994121115,-29.1553507693253,-31.6106604436769,-62.3123242109601,1.9309492824999,-32.0323009901485,-31.7057313625567,9.40538801439995,-50.6275207838005,74.4424059985457
rotation,-82.2558611578727,51.6566714621268,-53.1387306309992,-31.0666630007233,-30.7902737418763,-42.5360300186333,-41.1837708722543,43.0673363445507,-62.1055995586424,-45.4127340788096,37.1968114897686,-7.32217497816247,23.3993746862767,-43.5655494180395,-39.9396135302818,-51.2578938588324,-97.4974890652506,7.24153156350982,6.65560710908566,-93.617400193871,75.3492898067748,58.8622548030745,-31.7323484987244,-14.6463617103735,6.68999287886053,-41.1665509596212,18.5227903670618,2.61501204940703,-64.8109926152077,37.2336081285153
rotation,-9.57929995384836,-27.1005909611284,-48.2421659086335,-36.7586155824076,-37.7647274429173,-28.0879978629818,-30.3173026272616,-52.6073806412338,-51.914866256296,-39.6854303672212,-22.3557888868903,-24.7046560787269,-18.3591944901324,-32.3313833434198,12.2610934560547,-38.1106056520469,8.8637741244387,6.46805926408664,-10.7967279955824,43.9174944583624,-24.40542937666,-44.5705899963538,-24.5435768269795,-86.1338274974991,117.39315293474,-29.6597138841092,-20.1614294447763,-17.1920306450375,-21.3516303990604,2.75335336107567
rotation,-5.3160852853157,-61.233565381732,-50.1391559107467,-28.3510466305422,-11.2555942155623,-21.1930691478073,-29.1681551000833,-26.0711129414025,-44.6669824245283,-65.4856557301262,92.6994240633733,-19.2917703954618,0.479743303358456,-18.0156297042142,0.838537209663972,-50.8609884531164,-75.3341609422929,-25.0007037056223,-10.2053358786912,-46.5926298429165,31.786269990672,-46.3239079942555,-31.9878851608449,21.1904626957128,-63.699729198203,-25.4585724755721,24.3683417863538,16.2476841468426,-60.0957478145012,-82.4377174566782
rotation,-24.8720941625804,-33.4795341710587,-37.4830779922357,-38.2055377114445,3.75175992624913,-30.4122572824682,-30.8367143573072,-8.67163939358822,-52.6468956201927,-41.1651535588359,-27.1246458234391,-16.4827996399934,1.94477559809934,-46.1536289665097,-1.7920534237574,-42.1761019358778,-43.1257480882453,-32.8282146263723,21.0864075883699,-23.245497643469,-11.8453735475038,-68.6696432629145,-46.5107786667639,-22.4226558349122,-2.02584920561394,-53.9900712664099,1.31029939857628,10.6222563749132,-34.082179076736,-87.3167254307937
rotation,88.0710676851437,-25.8874449397846,-44.0687636917694,-29.5365967390019,22.3434582044443,-41.9645050763486,-47.3726032480283,-28.0074433765475,-51.1568337581368,-10.9471774984742,72.3303469574284,-42.6239392270112,17.2170785827768,-42.8815667097365,9.3547142116671,-3.08155380478338,30.8523387975478,45.2776283013605,-3.55615179447103,-8.00517211755404,58.1985908331228,-61.8742538807473,-41.2937580412727,-104.381557004593,3.10196626522079,-35.2946353979983,-73.5446560862885,-12.6595927922367,-40.770460182409,-61.5571424946542
rotation,-49.956643795127,-79.1586281709683,-40.4846868823539,-36.347437566536,14.4694299697448,-37.6802223593896,-35.3656034662832,-103.334527696768,-40.9745740611574,-60.0554890217781,-50.9214603786841,-35.1386630703074,158.565502932658,30.5494563995976,-66.6674153290823,-55.5267566862125,-32.3834565154561,-32.9147993307097,-63.556151794471,-5.5778995399042,-64.8042911570881,-11.9579187297939,-30.6416454051163,44.8915382531977,2.90912786412791,-33.7807021491465,86.8136249273423,3.70310183936547,-4.35623325329617,100.135452112355
rotation,-56.3992515337964,-31.8034339287104,-35.1832265806718,-31.2781920819952,11.6943117235158,-53.0625974724063,-14.8327956732655,-29.5419463277686,-58.7514583160585,-44.1490401143872,38.1082491547325,-54.1295085358622,-13.8246249507945,-29.5520987938462,-79.6389380334997,-45.3449843447115,-27.40728347386,-32.6099147004004,-12.8487557399086,19.1553187905524,-18.8405901318354,85.556167620846,-35.364006313866,124.617615503718,82.4142109719556,-40.8052996323271,-41.3182585821562,4.94438724043281,-60.0594965183071,42.2936292644034
rotation,-52.2270017718883,-35.9012160800858,-36.9821670649434,-37.1043605526922,-3.83496383886874,-31.3996735438007,-45.1664787336142,6.14312300700703,-41.4304454514481,-40.722870611841,-64.65982268851,-55.1483075812552,3.10249392049688,-43.5700212095986,61.9107965005796,-52.2652256075892,-43.9130851901683,-43.9146943434812,-35.4719643503033,-62.7861004530384,-19.7266770842509,-37.0638187277796,-57.905996307784,-115.247326137386,115.551663404816,-9.4336307575563,5.85666877470742,15.6747503496184,-51.82940754334,51.5888879248123
rotation,-9.19226237728942,-43.2153963740897,-57.2038605040418,-39.946666965229,11.4743361408809,-41.2912555144485,-30.9227427036243,32.3540585522401,-36.2314255635817,-57.4583736073237,6.31815887221185,-53.5081988062149,165.530558951963,-32.6327328861653,71.7293388523676,-39.2905204360141,-27.1565623621744,-22.4196204492079,-30.8400016763892,33.4035575606692,-15.6569424619499,-57.8920963105182,-33.0990630556753,-118.177384765711,-63.9594229615873,-43.3775762082316,12.4599542620186,-0.288468281768327,-24.2802312891557,-106.637607653891
